source,domain,sub_domain,table_name,table_label,name,label,unit,type_var,type_data,type_level,substudy
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvam_004,What contact did your child's Native American parent have with Native American communities?,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvam_005,How much pride does your family have in Native American culture and heritage?,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvam_006,How would you rate your child's Native American cultural and heritage identity?,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvam_007,"Does your family participate in Native American traditions, ceremonies, or occasions?",NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_001,"What is your child's native language? In other words, what was the first language predominantly spoken to your child by their parent or guardian after birth?",NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002,"Has your child ever been regularly spoken to in a language other than English in the home or by a caregiver or relative (for example, someone like a parent/guardian, child care provider, or relative often spoke with your child in the other language)?",NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___0,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: At Birth,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___1,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 1 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___2,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 2 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___3,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 3 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___4,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 4 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___5,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 5 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___6,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 6 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___7,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 7 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___8,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 8 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___9,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 9 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___10,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 10 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___11,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 11 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___12,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 12 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___13,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 13 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__01___14,At what ages was your child regularly spoken to in English by a parent/caregiver/relative or teacher? [Multi-select]: 14 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___0,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: At Birth,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___1,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 1 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___2,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 2 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___3,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 3 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___4,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 4 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___5,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 5 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___6,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 6 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___7,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 7 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___8,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 8 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___9,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 9 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___10,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 10 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___11,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 11 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___12,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 12 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___13,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 13 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_002__02___14,At what ages was your child regularly spoken to in the other language by a parent/caregiver/relative or teacher? [Multi-select]: 14 Year,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_003,"Regarding the languages spoken in the house after your childs birth, what was the composition of English versus other languages spoken?",NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004,Does your child attend a dual-language or language immersion program at their school?,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___1,What grades has your child attended a dual-language immersion program at school? [Multi-select]: Preschool,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___2,What grades has your child attended a dual-language immersion program at school? [Multi-select]: Pre-K,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___3,What grades has your child attended a dual-language immersion program at school? [Multi-select]: Kindergarten,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___4,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 1st,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___5,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 2nd,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___6,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 3rd,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___7,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 4th,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___8,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 5th,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___9,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 6th,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___10,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 7th,NA,item,character,nominal,FALSE
Parent,ABCD (General),Demographics,ab_p_demo,Demographics [Parent],ab_p_demo__ntvlang_004__01___11,What grades has your child attended a dual-language immersion program at school? [Multi-select]: 8th,NA,item,character,nominal,FALSE
